URLTilemap,AnchoMapa,AltoMapa,AnchoTile,AltoTile,TileID,Colision
"",,,,,20,true
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,24,false
"",,,,,21,false
"",,,,,22,false
"",,,,,33,true
"",,,,,31,true
"",,,,,31,true
"",,,,,32,true
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,104,true
"",,,,,107,true
"",,,,,0,false
"",,,,,0,false
"",,,,,44,true
"",,,,,20,true
"",,,,,21,false
"",,,,,22,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,22,false
"",,,,,31,true
"",,,,,0,false
"",,,,,14,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,44,true
"",,,,,20,true
"",,,,,22,false
"",,,,,23,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,22,false
"",,,,,23,false
"",,,,,21,false
"",,,,,31,true
"",,,,,104,true
"",,,,,105,true
"",,,,,107,true
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,47,true
"",,,,,20,true
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,22,false
"",,,,,23,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,33,true
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,45,true
"",,,,,20,true
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,22,false
"",,,,,22,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,34,true
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,63,true
"",,,,,64,true
"",,,,,65,true
"",,,,,46,true
"",,,,,48,true
"",,,,,44,true
"",,,,,46,true
"",,,,,20,true
"",,,,,21,false
"",,,,,23,false
"",,,,,21,false
"",,,,,21,false
"",,,,,22,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,66,true
"",,,,,67,true
"",,,,,68,true
"",,,,,47,true
"",,,,,82,true
"",,,,,44,true
"",,,,,45,true
"",,,,,20,true
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,22,false
"",,,,,23,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,0,false
"",,,,,45,true
"",,,,,44,true
"",,,,,46,true
"",,,,,69,true
"",,,,,70,true
"",,,,,71,true
"",,,,,45,true
"",,,,,44,true
"",,,,,45,true
"",,,,,44,true
"",,,,,20,true
"",,,,,23,false
"",,,,,21,false
"",,,,,23,false
"",,,,,21,false
"",,,,,21,false
"",,,,,21,false
"",,,,,22,false
"",,,,,22,false
"",,,,,23,false
"",,,,,0,false
"",,,,,0,false
"",,,,,15,false
"",,,,,0,false
"",,,,,0,false
"",,,,,47,true
"",,,,,48,true
"",,,,,44,true
"",,,,,45,true
"",,,,,44,true
"",,,,,46,true
"",,,,,83,true
"",,,,,44,true
"",,,,,47,true
"",,,,,46,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,43,true
"",,,,,60,false
"",,,,,60,false
"",,,,,40,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,41,true
"",,,,,42,true
"",,,,,42,true
"",,,,,42,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,11,true
"",,,,,79,false
"",,,,,78,false
"",,,,,8,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
"",,,,,4,false
"",,,,,10,true
"",,,,,10,true
"",,,,,10,true
